"구군","종별","의료기관명","소   재   지","일반 병상수","정신 병상수","요양 병상수","개설일자","전화번호"
"동구","의원","제일의원","울산광역시 동구 문현로 40-1 (방어동)","0","0","0","2003-06-10","052-201-5340"
"동구","의원","현대정형외과의원","울산광역시 동구 방어진순환도로 482 (방어동)","29","0","0","2003-06-30","052-234-6119"
"동구","의원","현대연합외과의원","울산광역시 동구 방어진순환도로 913 (서부동)","9","0","0","2003-07-29","052-252-7558"
"동구","의원","김광국내과의원","울산광역시 동구 방어진순환도로 482 (방어동)","0","0","0","2003-08-06","052-235-3355"
"동구","의원","동구학문외과의원","울산광역시 동구 방어진순환도로 785 (전하동)","9","0","0","2003-09-05","052-232-0975"
"동구","의원","세화연합정형외과의원","울산광역시 동구 방어진순환도로 725 (전하동)","29","0","0","2003-12-12","052-232-0001"
"동구","의원","김앤김의원","울산광역시 동구 방어진순환도로 633 (일산동)","0","0","0","2004-01-14","052-233-7582"
"동구","의원","우리이비인후과의원","울산광역시 동구 대학길 40, 2층 (화정동)","0","0","0","2004-03-24","052-252-7533"
"동구","의원","가나정형외과의원","울산광역시 동구 방어진순환도로 713 (전하동)","17","0","0","2004-05-31","052-252-1212"
"동구","의원","양지의원","울산광역시 동구 동해안로 49 (동부동)","0","0","0","2004-07-29","052-232-3366"
"동구","의원","강정형외과의원","울산광역시 동구 방어진순환도로 799 (전하동)","25","0","0","2004-10-12","052-235-4900"
"동구","의원","노정석산부인과의원","울산광역시 동구 명덕6길 11, 2층 (서부동)","0","0","0","2005-02-03","052-236-7577"
"동구","의원","소망정형외과의원","울산광역시 동구 방어진순환도로 1138 (서부동)","29","0","0","2005-06-14","052-251-1123"
"동구","의원","웰빙마취통증의학과의원","울산광역시 동구 대학길 65, 4층 (화정동, 수민빌딩)","0","0","0","2005-09-01","052-232-2005"
"동구","의원","박정운의원","울산광역시 동구 꽃바위로 311 (방어동)","0","0","0","2005-12-28","052-235-7557"
"동구","의원","서울강안과의원","울산광역시 동구 방어진순환도로 797, 2층 (전하동)","0","0","0","2007-03-07","052-236-1677"
"동구","의원","강남비뇨기과의원","울산광역시 동구 대학길 50, 2층 (화정동)","0","0","0","2007-05-02","052-234-5583"
"동구","의원","참사랑의원","울산광역시 동구 대학길 65, 2층 (화정동)","0","0","0","2008-01-18","052-252-7582"
"동구","의원","마디정형외과의원","울산광역시 동구 방어진순환도로 577 (화정동)","29","0","0","2009-02-17","052-235-5858"
"동구","의원","동산이비인후과의원","울산광역시 동구 대학길 75 (화정동)","0","0","0","2009-08-31","052-232-4600"
"동구","의원","제니스여성의원","울산광역시 동구 명덕로 6 (서부동)","4","0","0","2009-10-22","052-234-4001"
"동구","의원","박가정의원","울산광역시 동구 진성4길 57 (전하동)","0","0","0","2010-11-01","052-224-1175"
"동구","의원","울산연합소아청소년과의원","울산광역시 동구 방어진순환도로 652, D동 3층 (일산동, 테라스파크)","24","0","0","2011-06-07","052-236-7711"
"동구","의원","이재담마취통증의학과의원","울산광역시 동구 진성14길 90, 2층 (전하동)","0","0","0","2012-05-24",
"동구","의원","강남피부과의원","울산광역시 동구 방어진순환도로 652 (일산동)","0","0","0","2012-06-22","052-236-5004"
"동구","의원","신내과의원","울산광역시 동구 방어진순환도로 651 (일산동)","24","0","0","2013-01-10","052-252-9477"
"동구","의원","박상면내과의원","울산광역시 동구 동해안로 28 (동부동)","0","0","0","2013-04-29","052-252-8856"
"동구","의원","쥬라기소아청소년과의원","울산광역시 동구 방어진순환도로 645 (일산동,4,5층)","0","0","0","2013-09-09","052-251-3336"
"동구","의원","그린메디의원","울산광역시 동구 화문로 75 (방어동)","0","0","0","2014-04-01","052-236-1020"
"동구","의원","상쾌한연합이비인후과의원","울산광역시 동구 진성14길 118 (전하동)","0","0","0","2014-05-07","052-252-7570"
"동구","의원","강남내과의원","울산광역시 동구 방어진순환도로 577 (화정동)","0","0","0","2014-10-13","052-234-5191"
"동구","의원","신통의원","울산광역시 동구 대학길 30 (화정동)","0","0","0","2015-01-05","052-201-9971"
"동구","의원","이순정내과의원","울산광역시 동구 문재6길 4 (방어동)","0","0","0","2015-01-05","052-911-1092"
"동구","의원","명품동안의원","울산광역시 동구 대학길 40 (화정동)","0","0","0","2015-07-21","052-209-2445"
"동구","의원","방어진 현대마취통증의학과의원","울산광역시 동구 방어진순환도로 633, 세인트에스타워 (일산동)","0","0","0","2015-09-21","052-233-9951"
"동구","의원","현대편안내과의원","울산광역시 동구 방어진순환도로 937 (서부동)","0","0","0","2015-10-19","052-235-7575"
"동구","의원","아라의원","울산광역시 동구 등대로 1-1 (화정동)","0","0","0","2016-01-05","052-235-9872"
"동구","의원","한솔연합내과의원","울산광역시 동구 방어진순환도로 1138, 소망메디컬 (서부동)","0","0","0","2016-02-26","052-247-7500"
"동구","의원","강마디내과의원","울산광역시 동구 방어진순환도로 785 (전하동)","0","0","0","2016-07-15","052-232-0875"
"동구","의원","우리연합의원","울산광역시 동구 꽃바위로 350 (방어동)","0","0","0","2016-08-26","052-251-0829"
"동구","부속의원","㈜현대미포조선부속의원","울산광역시 동구 방어진순환도로 100(방어동)","0","0","0","1990-06-13","052-250-3671"
"동구","부속의원","현대중공업㈜부속의원","울산광역시 동구 방어진순환도로 1000(전하동)","0","0","0","1991-05-14","052-202-5392"
"동구","부속의원","현대중공업㈜해양부속의원","울산광역시 동구 방어진순환도로 400(방어동)","0","0","0","2013-10-16","052-202-1484"
"동구","치과의원","기독치과의원","울산광역시 동구 방어진순환도로 909 (서부동)","0","0","0","1979-02-02","052-251-3700"
"동구","치과의원","김평환치과의원","울산광역시 동구 방어진순환도로 1120-1 (서부동)","0","0","0","1983-03-15","052-251-1526"
"동구","치과의원","허치과의원","울산광역시 동구 방어진순환도로 787 (전하동)","0","0","0","1983-03-28","052-251-3456"
"동구","치과의원","우리들치과의원","울산광역시 동구 동진로 1 (방어동)","0","0","0","1987-05-09","052-232-6789"
"동구","치과의원","구치과의원","울산광역시 동구 전하로 2, 2층 (전하동)","0","0","0","1989-04-10","052-232-3519"
"동구","치과의원","김성열치과의원","울산광역시 동구 방어진순환도로 1128 (서부동)","0","0","0","1989-11-01","052-235-1184"
"동구","치과의원","미래드림치과의원","울산광역시 동구 방어진순환도로 985 (서부동, 현대패밀리상가)","0","0","0","1990-05-18","052-235-7528"
"동구","치과의원","박홍락치과의원","울산광역시 동구 방어진순환도로 925 (서부동)","0","0","0","1991-06-13","052-233-3689"
"동구","치과의원","임종득치과의원","울산광역시 동구 대학길 75, 3층 (화정동)","0","0","0","1991-11-05","052-236-0358"
"동구","치과의원","연세치과의원","울산광역시 동구 동해안로 32 (동부동)","0","0","0","1992-04-23","052-235-0600"
"동구","치과의원","남목박치과의원","울산광역시 동구 동해안로 25 (동부동)","0","0","0","1993-04-20","052-235-6633"
"동구","치과의원","대송치과의원","울산광역시 동구 대학길 57 (화정동)","0","0","0","1997-12-12","052-252-7521"
"동구","치과의원","본치과의원","울산광역시 동구 진성14길 114 (전하동)","0","0","0","1998-05-18","052-233-2875"
"동구","치과의원","열린치과의원","울산광역시 동구 진성14길 90 (전하동)","0","0","0","1999-06-17","052-232-2870"
"동구","치과의원","큰나무치과의원","울산광역시 동구 방어진순환도로 711, 3층 (일산동)","0","0","0","2000-01-31","052-236-4747"
"동구","치과의원","푸른치과의원","울산광역시 동구 동해안로 50, 2층 (동부동)","0","0","0","2000-06-26","052-252-7656"
"동구","치과의원","황태경치과의원","울산광역시 동구 방어진순환도로 793, 3층 (전하동)","0","0","0","2001-05-02","052-234-3140"
"동구","치과의원","베리굿치과의원","울산광역시 동구 방어진순환도로 915, 2층 8호 (서부동)","0","0","0","2001-06-20","052-252-1341"
"동구","치과의원","서울조이치과의원","울산광역시 동구 대학길 60 (화정동)","0","0","0","2001-12-13","052-236-2275"
"동구","치과의원","신세계치과의원","울산광역시 동구 대학길 47, 3층 (화정동)","0","0","0","2002-01-02","052-251-9255"
"동구","치과의원","이동규치과의원","울산광역시 동구 월봉로 34 (화정동)","0","0","0","2002-12-27","052-233-5275"
"동구","치과의원","하모니치과의원","울산광역시 동구 방어진순환도로 911-1 (서부동)","0","0","0","2003-10-06","052-234-0980"
"동구","치과의원","고운미소치과의원","울산광역시 동구 대학길 40-1 (화정동)","0","0","0","2004-02-03","052-251-7528"
"동구","치과의원","이충섭치과의원","울산광역시 동구 방어진순환도로 1132, 2층 (서부동, 경남은행)","0","0","0","2004-03-12","052-234-2828"
"동구","치과의원","수치과의원","울산광역시 동구 화문로 73 (방어동)","0","0","0","2004-04-13","052-201-2888"
"동구","치과의원","최치과의원","울산광역시 동구 진성14길 122 (전하동)","0","0","0","2004-05-17","052-235-2066"
"동구","치과의원","스마일부부치과의원","울산광역시 동구 대학길 71 (화정동)","0","0","0","2005-04-12","052-233-2830"
"동구","치과의원","한마음치과의원","울산광역시 동구 방어진순환도로 652, C동 309호 (일산동, 테라스파크)","0","0","0","2005-07-27","052-252-2080"
"동구","치과의원","리더스윤치과의원","울산광역시 동구 동해안로 4 (서부동)","0","0","0","2006-07-05","052-234-7500"
"동구","치과의원","윌치과의원","울산광역시 동구 양지5길 72 (화정동)","0","0","0","2006-12-18","052-236-8900"
"동구","치과의원","서울미소치과의원","울산광역시 동구 방어진순환도로 1130, 1층 (서부동)","0","0","0","2007-05-02","052-201-7528"
"동구","치과의원","동구현대치과의원","울산광역시 동구 방어진순환도로 911 (서부동)","0","0","0","2007-06-29","052-201-0428"
"동구","치과의원","엘에이라임치과의원","울산광역시 동구 방어진순환도로 633 (일산동)","0","0","0","2008-05-27","052-234-2876"
"동구","치과의원","변치과의원","울산광역시 동구 방어진순환도로 859 (전하동)","0","0","0","2009-10-30","052-234-2882"
"동구","치과의원","뉴욕앤치과의원","울산광역시 동구 동해안로 26, 2층 (동부동)","0","0","0","2009-12-15","052-201-3909"
"동구","치과의원","울산쥬니어치과의원","울산광역시 동구 방어진순환도로 652, B동 2층 203~5호 (일산동)","0","0","0","2010-04-09","052-252-7528"
"동구","치과의원","굿모닝치과의원","울산광역시 동구 진성14길 128 (전하동)","0","0","0","2010-07-29","052-236-4875"
"동구","치과의원","스마트치과의원","울산광역시 동구 진성14길 124 (전하동)","0","0","0","2011-03-30","052-252-0028"
"동구","치과의원","이스타치과의원","울산광역시 동구 방어진순환도로 1133 (서부동)","0","0","0","2011-04-13","052-236-2833"
"동구","치과의원","미래치과의원","울산광역시 동구 진성5길 59 (전하동)","0","0","0","2011-07-22","052-234-2080"
"동구","치과의원","현대 탑 치과의원","울산광역시 동구 대학길 65 (화정동)","0","0","0","2012-02-27","052-252-2875"
"동구","치과의원","포도나무치과의원","울산광역시 동구 방어진순환도로 783, 신한은행 (전하동)","0","0","0","2013-01-02","052-707-2275"
"동구","치과의원","꽃바위치과의원","울산광역시 동구 화문로 64 (방어동)","0","0","0","2013-04-12","052-700-2879"
"동구","치과의원","연세크리스탈치과의원","울산광역시 동구 방어진순환도로 645 (일산동)","0","0","0","2013-05-16","052-710-3100"
"동구","치과의원","이앤이플란트치과의원","울산광역시 동구 방어진순환도로 574 (화정동)","0","0","0","2013-08-07","052-225-2875"
"동구","치과의원","유디치과의원","울산광역시 동구 방어진순환도로 651, 5층 (일산동, 세움베스트빌딩)","0","0","0","2014-07-22","052-252-2211"
"동구","치과의원","스타치과의원","울산광역시 동구 방어진순환도로 785, 5층 (전하동, 스타빌딩)","0","0","0","2014-11-07","052-983-2275"
"동구","한의원","서울한의원","울산광역시 동구 방어진순환도로 799 (전하동)","0","0","0","1983-08-18","052-234-1539"
"동구","한의원","평강한의원","울산광역시 동구 방어진순환도로 733 (전하동)","0","0","0","1984-11-19","052-232-1038"
